stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
4,588000000,0.21882182654689827,-2.0078505123866988,2.7052321531767,0.6250246925952855,0.6246077610314296,0.33115503764211507,-0.3309767658759798
4,885000000,0.2188015966640319,-2.008093031345628,2.705455807826266,0.6250262182305517,0.6246100727713553,0.33115018731908324,-0.3309743750738316
5,83000000,0.21877836264178543,-2.008379144615394,2.7057175168990644,0.6250283078204283,0.624612380926577,0.33114522264043583,-0.3309710403325053
5,347000000,0.21874785018300566,-2.0087752802361445,2.7060742364358745,0.6250317623772357,0.6246141829904154,0.3311409542455477,-0.3309653861783295
5,545000000,0.21870650631725672,-2.0093462001880984,2.7065794050752543,0.6250371721723337,0.6246139829244138,0.3311401816072221,-0.3309563201742015
5,743000000,0.21865411476710217,-2.010121002502262,2.7072523385434737,0.625044176455417,0.6246089050225516,0.3311486076082303,-0.3309442444352658
5,974000000,0.21859733966837303,-2.011044172110196,2.708034944270076,0.6250503041406045,0.6245947366395032,0.33117500405422584,-0.3309329976681852
6,205000000,0.2185542160878362,-2.011909770964353,2.7087344556300588,0.6250494724940399,0.6245670154864998,0.3312294063978013,-0.33093244089778995
6,403000000,0.21855901745060555,-2.012282069766995,2.708955776839369,0.6250306722222421,0.6245240637404321,0.33131745842863497,-0.3309608652559073
6,667000000,0.21866596165392937,-2.0114022421626685,2.7080268796796134,0.6249781394566756,0.6244729264295733,0.3314287580771077,-0.3310451142627288
6,931000000,0.21894883562312104,-2.0080436768450443,2.7049036596615936,0.6248753735917204,0.6244385771231236,0.3315179940023197,-0.3312145083352097
7,129000000,0.21949189058302154,-2.0001519489794615,2.698007411904407,0.6247164068644937,0.6244748965925936,0.3314809872325136,-0.3314828345832466
7,360000000,0.2203655761371184,-1.9836650261239697,2.685052221714747,0.6245279113989032,0.6246722204844964,0.3311346415680262,-0.3318122270084505
7,591000000,0.22157972742072088,-1.9522320902204078,2.664471406794769,0.6244032506482733,0.6251503959977378,0.33022192118797145,-0.3320557870760072
7,789000000,0.22277429075127142,-1.9128455567032576,2.638484673412722,0.6244531794584236,0.6259317921451603,0.3287573954477226,-0.3319430571417987
7,987000000,0.22356112624509333,-1.87057372218016,2.6101364761122245,0.6248734238857866,0.626893085132825,0.3269718296175394,-0.3311007196767496
8,218000000,0.22307325937008238,-1.8286716580487083,2.581510500715134,0.6259194370316141,0.6275727585177583,0.32577868376722796,-0.3290069001029176
8,449000000,0.2220292940059106,-1.789420799038476,2.5539982616356323,0.6270896111644059,0.628153986154893,0.32478074330181106,-0.3266476052686073
8,680000000,0.22099665200780683,-1.7541166277839468,2.5285261132139176,0.6280871295330418,0.6286516374905108,0.3238973457010101,-0.3246447070926676
8,944000000,0.22022901764885824,-1.7225063437291481,2.505012366251338,0.6288661750636714,0.629120277688397,0.3230214045125172,-0.32309779059724786
9,175000000,0.21969136869849878,-1.693272884942692,2.4831337206793656,0.6295035063313529,0.6296131087459056,0.32207501979739167,-0.32183901322611386
9,373000000,0.21928668193455575,-1.66517636476142,2.4619988022289956,0.630106823160022,0.6301837455125678,0.3209756637531993,-0.3206375860330933
9,604000000,0.2188694073311229,-1.637071582655982,2.4408035227853886,0.6307721619025777,0.6308567824262167,0.31968657527319994,-0.31929092286766025
9,802000000,0.21842999515879602,-1.6083761467239095,2.419397059402845,0.6315996820489232,0.6317080706440117,0.31805359883167494,-0.31759827359281956
10,0,0.2179523380040811,-1.5796937223558707,2.39823665048323,0.6326706266135949,0.632811980347942,0.3159256312846725,-0.3153852743009073
10,231000000,0.21734572172188626,-1.5524003311989627,2.378180063784134,0.634154532785303,0.6343269732977468,0.3129913548817318,-0.31227188676547796
10,528000000,0.21654357685281156,-1.5275483972064854,2.360048967516006,0.6364155572053997,0.6366010964452448,0.3085202245457014,-0.30745658815176335
10,759000000,0.21558038349395833,-1.5056609292587897,2.344078704757995,0.6400049813990553,0.6401778898506174,0.30125112959145284,-0.2996892558145512
11,56000000,0.2146802477977712,-1.486505359085481,2.329541545876586,0.6451699935995266,0.6452859845349016,0.29021584702729997,-0.2883339030635077
11,287000000,0.21423552680133817,-1.4695479075703624,2.314847498401074,0.651123838329477,0.6511341002592455,0.27671586012020905,-0.27475527910598013
11,518000000,0.21502532329999527,-1.453238515299993,2.2971568408212506,0.6567472032398152,0.6566066881301301,0.26300956490176775,-0.26148945850577976
11,716000000,0.2161107781112953,-1.4341748713159759,2.2745889954603524,0.6618939224747455,0.6615803378844374,0.24969191976794602,-0.24872039948164082
11,947000000,0.21695093986013564,-1.4068913848853706,2.2400552283930586,0.6666917947155304,0.6662155717739487,0.23653500543596437,-0.23607213725533996
12,178000000,0.2170495402795664,-1.350253204288435,2.16570751910275,0.671358779299355,0.6707918595162107,0.22295358309138089,-0.22272712104990533
12,376000000,0.21628116430256802,-1.2764558361073166,2.0473965120505118,0.6760421152607343,0.6754913503863881,0.20835923485126828,-0.2080022192169113
12,574000000,0.21522287364505788,-1.1961005112379381,1.899121684649142,0.6807093210219267,0.680203246153693,0.19265998918205318,-0.1919387734779439
12,772000000,0.2145981666877744,-1.1138112233862147,1.7434919456137705,0.6850131046457235,0.6845385970399196,0.17687372577690783,-0.17572603892434674
13,69000000,0.21536496711708353,-1.0334677824151763,1.5858102305922932,0.6884714349930515,0.6879984778153942,0.16279045616615764,-0.1617542738338719
13,267000000,0.2167078084576488,-0.9580334563287138,1.4289279624834699,0.6912753780899455,0.6907874440734716,0.15027098744645428,-0.14956499954505065
13,465000000,0.21810283719124807,-0.8898384638233513,1.2744047653867665,0.6937664341110615,0.6932627642785356,0.1381920485614187,-0.13776005328143662
13,663000000,0.21923871903717226,-0.8302343405819199,1.122512638036697,0.6961975952917043,0.6956970836467212,0.12530099376593906,-0.12495654075222852
13,894000000,0.2199847217722807,-0.781976929130963,0.9721895457833991,0.698677076112485,0.6981976654698976,0.11052701228410582,-0.11024582895893645
14,92000000,0.2203370880229842,-0.7445244665029624,0.8216072368947771,0.7010800882547753,0.7006434821302889,0.0937242305596959,-0.09381465454295013
14,290000000,0.22032928842203822,-0.7141745278435998,0.6679725643043527,0.7031516254794153,0.7027906846287828,0.07583285441473814,-0.07689228424215229
14,521000000,0.219953412083934,-0.6892824921060674,0.5094721665674482,0.7046750064683857,0.7044514378975064,0.058118043713671734,-0.061673332144550806
14,752000000,0.2193967024525884,-0.6694596420302881,0.34711536860532716,0.705516445789702,0.7054746024185384,0.041880503198202974,-0.05289757569621871
14,983000000,0.21884358349964797,-0.6553908212745915,0.18343008846242925,-0.5652806695618133,-0.5650759894177965,-0.03679497515304548,0.59982749237321
15,214000000,0.21842860553831356,-0.6478650902093113,0.019705553643297638,-0.21572757151724617,-0.21532308493333535,-0.02572611144097406,0.952069194529573
15,412000000,0.21815511792319778,-0.6491447182951984,-0.14433771664803385,0.2158302809914211,0.2164057590782262,-0.022188226144666204,0.951889447291803
15,610000000,0.21791741207915943,-0.661699918756616,-0.3107142945249266,0.565226915489646,0.5658812402780815,-0.036146189208060536,0.5991580834079901
15,841000000,0.21775606192746863,-0.6900027563472091,-0.48255214746700614,0.7051864576540722,0.7057996115996563,-0.04313404055456966,0.05194634493891333
16,138000000,0.21769886394049429,-0.7352770042070857,-0.660652360940944,0.704130041964773,0.7048116289831311,-0.06083672020571952,0.06115836105916449
16,402000000,0.21774496994797907,-0.7936450718904379,-0.842222647640368,0.702182352533933,0.7030036567149441,-0.08069479602822759,0.0788298948958525
16,600000000,0.21779521713784572,-0.8588947291144722,-1.0262812646162693,0.6993268449842973,0.7002919146230213,-0.10237745178501101,0.10025993997574272
17,524000000,0.2177709653026986,-0.9264011779782733,-1.2105669691121523,0.6956546553576232,0.6967806931345039,-0.12479787181671317,0.1224204122860492
17,788000000,0.21765010127400258,-0.9918198330376489,-1.3904002475224095,0.6918512118868178,0.6931311866267642,-0.14476608182485043,0.14125806274049005
17,986000000,0.21742273396094666,-1.0506447880155947,-1.5534621671563162,0.688871575211072,0.6902690024394192,-0.15800063186716837,0.15498534597529237
18,217000000,0.2171085765020076,-1.0981642870715023,-1.6254214808659644,0.6867408775965053,0.6882312309094025,-0.16654023066895052,0.1642835701086494
18,415000000,0.21684943187547012,-1.1349899141830297,-1.6845525700031623,0.6851775417722612,0.6867096417596674,-0.17266105539592194,0.17073301998968193
18,613000000,0.21666673036756137,-1.1645747959437216,-1.7334431661406322,0.6839774641647557,0.6855190554025867,-0.17733869537328914,0.17546920048257938
18,877000000,0.21660079557653364,-1.1875454973116533,-1.7722331032683958,0.6829911968474333,0.6845120015992091,-0.18120769543208315,0.17924875400333629
19,75000000,0.21662500390018966,-1.2043100982796964,-1.7989808201074022,0.6821484736400348,0.6836316361444936,-0.18451908232368044,0.18241149698251027
19,306000000,0.21662931571722271,-1.216367801645928,-1.8171168162062175,0.6813906614050225,0.6828525164395302,-0.1874128550509133,0.18519079108825198
19,537000000,0.2165363357759204,-1.2256537222336443,-1.8301327623596366,0.6806963137432896,0.6821781817795322,-0.18992213499025926,0.18765670625109665
19,735000000,0.2163453234974732,-1.2335392857436578,-1.840567991298628,0.6800642095700896,0.6815999843553546,-0.19207476570941937,0.18984577047240528
19,933000000,0.2161089307357729,-1.2409937624951302,-1.8499646979001418,0.6795149666294054,0.6811158656227697,-0.19386775112500004,0.19171823804040733
20,131000000,0.21593428082205565,-1.248382356442404,-1.8594559693079884,0.679058256181643,0.6807000536230259,-0.19536418154115662,0.19328776029513614
20,329000000,0.21589413349276074,-1.2556430702199766,-1.8695127799847802,0.6786951131564767,0.6803350891625505,-0.19663335485539996,0.19455701886596666
20,560000000,0.21597720064704046,-1.262599682139688,-1.8800292664805207,0.6783992441080833,0.6800019505078643,-0.1977703093764931,0.19559835793842334
20,758000000,0.21603426455197375,-1.2692523831379368,-1.890484596827336,0.6781134532235028,0.6796864680684386,-0.19884780391055284,0.19659094730403553
20,956000000,0.21604759557900738,-1.2756863255034996,-1.900458454453623,0.6777091958903826,0.6792579731594642,-0.20028466606933168,0.19800228342724774
