stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
4,588000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
4,885000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
5,83000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
5,347000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
5,545000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
5,743000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
5,974000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
6,205000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
6,403000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
6,667000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
6,931000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
7,129000000,0.2187867782068954,-2.008359257083363,2.7056762174894464,0.6250273244877951,0.6246077444169187,0.3311545039505443,-0.3309723610383602
7,360000000,0.2159578799201971,-2.0116500760608105,2.702685360940638,0.6246099051808097,0.6242204548892131,0.332389985992327,-0.3312524524587623
7,591000000,0.22125661420092893,-1.9799147171228941,2.6814303976719365,0.624779883131196,0.6244870454710926,0.3312267763829693,-0.33159440628620535
7,789000000,0.21730683178115834,-1.9231413723458974,2.639722692152399,0.6246259276658699,0.6243383275594754,0.33218369665710107,-0.3312070272548758
7,987000000,0.2606506698935917,-1.8580869493093768,2.6034265130559624,0.6211610124011622,0.6314785351233138,0.31228039248720846,-0.34332901540550315
8,218000000,0.22157682561262806,-1.8098959784863715,2.574933799361185,0.6267416979809189,0.6268143829208729,0.32723468401668815,-0.32743859722399626
8,449000000,0.21833483089059003,-1.7747502092399263,2.5416524480412273,0.6282877432732512,0.6283193459612335,0.32464440882520235,-0.32415323376759314
8,680000000,0.21758585409979825,-1.7439125651400023,2.5260079784592357,0.6286598437998434,0.6286491565326962,0.3240334400335294,-0.3234027960984928
8,944000000,0.21950576942226283,-1.7206541940625864,2.498181836859043,0.6290203856808471,0.6291273663249882,0.3229990816439368,-0.32280598599789967
9,175000000,0.21912378658593112,-1.6928818190292736,2.483608789396871,0.6294566816916024,0.6294818666417039,0.3222872712707697,-0.32197481302101016
9,373000000,0.2208777810970191,-1.6718762983908304,2.4701331705499183,0.63013103030454,0.630427494507121,0.32042890253170164,-0.3206577259932188
9,604000000,0.2187929063979084,-1.6557265071448006,2.44836253216476,0.6306908316806314,0.6308568842092634,0.31970382067559505,-0.31943408322406724
9,802000000,0.2175591254639276,-1.6178903326956786,2.42397290733657,0.632010757044473,0.6321007587710601,0.31733766012086423,-0.3167141348442427
10,0,0.21823458176882143,-1.5744824338804582,2.397157545040903,0.6334853405699584,0.6336151591288127,0.3142347859230729,-0.3138226453285577
10,231000000,0.2185251893349304,-1.546158897883483,2.3714495918887177,0.6345804832595879,0.6348116868917835,0.3118352149106822,-0.3115774882645486
10,528000000,0.21876880159454654,-1.52056101414668,2.348914339687743,0.6352875123639894,0.6354425288601541,0.31047368601896747,-0.3102074458164765
10,759000000,0.21753764973338963,-1.5027077272667864,2.3316120190823115,0.6366938015279924,0.6367822439215639,0.30781391762314264,-0.307213230573725
11,56000000,0.21902003386685392,-1.47234853994915,2.3159144080966874,0.6414204756091331,0.641608555096121,0.2975191382254225,-0.29732238039949777
11,287000000,0.14952544600085665,-1.3440246531075009,2.3433237924493526,0.6587223622512142,0.6648240103283093,0.2655045687404762,-0.2315193485199416
11,518000000,0.21948326554746947,-1.463956580206703,2.291490101032616,0.6580825054199325,0.6579928047056558,0.25876954152614823,-0.258865234039174
11,716000000,0.21668913128148382,-1.4572277535696694,2.2888995360503377,0.6625085369728598,0.6623416743722185,0.24793327615244007,-0.24680971497128096
11,947000000,0.22135191650007882,-1.4272228883317795,2.246838406495325,0.6665832104175811,0.6659629768312013,0.23656903635895724,-0.2370553271194519
12,178000000,0.2258169994215016,-1.3647724371806238,2.1665565697903904,0.6706607125560345,0.6695458653720825,0.22516362328574627,-0.2263269439236433
12,376000000,0.21808011742396907,-1.3012454994449467,2.065520496488844,0.6741194217691628,0.6737811471634892,0.21433393183360722,-0.21364207587787762
12,574000000,0.21758095278819078,-1.2129320507270709,1.931092599115633,0.6794661076368806,0.6791252558994845,0.19684232738204474,-0.19587698569016876
12,772000000,0.12629999231488825,-0.7326401016837814,1.7439099530957056,0.6904283590123639,0.7023034526965242,0.13541744037991085,-0.10835431806342007
13,69000000,0.2184404716413428,-1.0162577120381482,1.561875922513946,0.689564903108255,0.689116611283766,0.15748583634523816,-0.15753333553480917
13,267000000,0.21917694865097823,-0.9517047377793331,1.410043578539901,0.6913807665171562,0.6909232006938782,0.1491477532069606,-0.14957511205542212
13,465000000,0.22022518947225614,-0.8908256953114986,1.2577985005818375,0.6933726326318057,0.6927617735599844,0.13982730783132713,-0.14058393007704517
13,663000000,0.22071742771412786,-0.824933615202592,1.1105226456816466,0.6953200770494659,0.6948595995290351,0.12914915498730964,-0.13046311034287697
13,894000000,0.22041654431578173,-0.7745430992963444,0.9635379221427675,0.6979073473883399,0.6974845115488391,0.11443762950429068,-0.1155193471427493
14,92000000,0.21985700223914253,-0.7458583071090733,0.8490813301483402,0.700618043467059,0.7002201296048726,0.09651337641015459,-0.09752587061101982
14,290000000,0.22261257235969195,-0.718695553590573,0.7120777455543301,0.7031345920215252,0.7024798153965454,0.07669916556316307,-0.07900058521981647
14,521000000,0.21992670971268938,-0.6946322532333479,0.5372881244689326,0.7048748942903214,0.7047756000851525,0.056074092786944946,-0.05743198622668988
14,752000000,0.21881514202517938,-0.669323907670242,0.3384166696876596,0.7059100983655449,0.7060384093969939,0.03968163249094829,-0.04032450278134825
14,983000000,0.2173089855160591,-0.6585138592415195,0.14594296309344812,0.7063680297613834,0.7066008063435733,0.02947308518394057,-0.029847014178539414
15,214000000,0.21715427400161333,-0.6455555365895317,-0.02265776903138354,0.706682094206318,0.7072664848854853,0.013470046779644484,-0.013895860018607164
15,412000000,0.2198672176454972,-0.6488120403817833,-0.14436938069776906,0.7069037602414775,0.7072512020394937,-0.007151619311893934,0.005627193916045314
15,610000000,0.21776829129086747,-0.6586632124363787,-0.26974940244355294,0.7062277070120965,0.7068258775318634,-0.029052750898654937,0.02820536057150462
15,841000000,0.2174219459424099,-0.6870586963984242,-0.43367411015342294,0.705362048203678,0.7060637322368758,-0.0447462459843903,0.04400182318893443
16,138000000,0.21655022103877877,-0.7259947376059799,-0.6683710100426649,0.7042837118044174,0.7048351500862798,-0.060244965904031424,0.059685916036078736
16,402000000,0.21798430431200613,-0.7615433387554095,-0.8166935429752533,0.70246908954613,0.7034223937603461,-0.07717213282636812,0.07601694616153275
16,600000000,0.21845505592551318,-0.787998827164047,-0.9002590753151398,0.7010753190123011,0.7016839764409591,-0.09062918117923699,0.08899070623713987
17,524000000,0.21791352996242233,-0.9775884948224536,-1.3895041797811625,0.6916308870677855,0.6931428980895077,-0.14461517405179342,0.1424292467012172
17,788000000,0.21799539282282104,-1.0382545439164368,-1.5110073299867444,0.6896669733293779,0.6910794219896791,-0.15400063220027196,0.15183050972391166
17,986000000,0.2188505522246904,-1.0633005333357846,-1.5653418234883087,0.6882420621483982,0.6894965486347688,-0.16080003100162624,0.15830579060899305
18,217000000,0.21570098183121905,-1.1048033455277118,-1.621984269102884,0.6868122430367678,0.6884550574443207,-0.16560929963800264,0.1639882208195192
18,415000000,0.2170697254280467,-1.1297768496828602,-1.6817563249393612,0.6853949059413014,0.6868827287608926,-0.17199532975162854,0.16983387878551556
18,613000000,0.2158854353712184,-1.1640454226705077,-1.7307597097875385,0.6843585947007167,0.6859629228406305,-0.17579225654333508,0.17379661931867924
18,877000000,0.21562648125628034,-1.193337600839251,-1.78044934846015,0.6830667482415574,0.6846816326225318,-0.18071204396654428,0.1788128534571359
19,75000000,0.2170059493983368,-1.2114288195899836,-1.8061268656287244,0.68233244323442,0.6837779373922255,-0.18402539606708307,0.18167229521237951
19,306000000,0.21752433370584762,-1.2159926725048515,-1.8231693625554626,0.6814899411645221,0.6828012931205032,-0.18738576896702652,0.1850416920404184
19,537000000,0.21715939549141874,-1.2230950898738273,-1.8281057845711361,0.6807999256827357,0.6822111163902451,-0.18977863394119157,0.18730596350189216
19,735000000,0.2169812172788695,-1.2265143180997935,-1.8378813431075116,0.6800153746420082,0.6814925870001406,-0.19237865394940862,0.19009838931184783
19,933000000,0.21570763946825428,-1.2358687513510893,-1.8418074339544044,0.6794778973500458,0.6811577405289359,-0.19389593084149392,0.1916723442059029
20,131000000,0.21495304165203288,-1.2470508639390032,-1.8523784003330896,0.6789345608766225,0.6806958492146123,-0.19548335924357113,0.19361631947776156
20,329000000,0.21428014923839533,-1.2577074426891102,-1.8645317738410756,0.6785545778930067,0.680361495039915,-0.19652837279647967,0.1950602972761586
20,560000000,0.21751527883571298,-1.2635891994737367,-1.8812061699776836,0.6780723633927703,0.6794590498182888,-0.19940595538155234,0.19695312787905067
20,758000000,0.21596919509980378,-1.2699660071737147,-1.8924034055727388,0.6777216290673573,0.6793357593436745,-0.20003956636620315,0.19794062609596358
20,956000000,0.21602333887186453,-1.2759969781949922,-1.906284801094389,0.6773373129203608,0.6788982112847787,-0.20139138840846194,0.1993812727290739
21,154000000,0.21582804715315984,-1.2859724781874007,-1.9142507583282522,0.6771489113194991,0.6787291665947348,-0.20199432824782665,0.1999859036735919
21,418000000,0.216008331485062,-1.2958395759436825,-1.9250718522611499,0.676768783721742,0.6783284167815226,-0.20328053603808513,0.20132460364927127
21,649000000,0.2157022058118463,-1.3005349935174948,-1.933596332902375,0.6742946599887487,0.675929408679692,-0.21124865664857057,0.209332632565384
21,847000000,0.21601841334795327,-1.3055908672028897,-1.938220524384218,0.670036872793653,0.6717134695049328,-0.22451311981185632,0.22236335807613417
22,45000000,0.21703583602150164,-1.3106409269278008,-1.9440678861264236,0.6633160536445029,0.6647558964293482,-0.24428119999247203,0.24173974946238116
22,276000000,0.2138394121043615,-1.321637849074674,-1.9473387852547033,0.6526559840467215,0.6551596359020941,-0.2697340222331311,0.2684205193769249
22,540000000,0.21405973794475922,-1.3870970328613526,-1.998708510650605,0.64691174206533,0.6496213628373747,-0.28316876589243795,0.281625163908103
